	Stool.40	Stool.34	Stool.143	Stool.110	Stool.2	Stool.14	Stool.29	Stool.17	Stool.129	Stool.106	Stool.131	Stool.24	Stool.39	Stool.201	Stool.116	Stool.1	Stool.128	Stool.170	Stool.52	Stool.113	Stool.107	Stool.90	Stool.61	Stool.30	Stool.46	Stool.25	Stool.22	Stool.203	Stool.55	Stool.111	Stool.109	Stool.66	Stool.4	Stool.45	Stool.137	Stool.6	Stool.92	Stool.153	Stool.8	Stool.206	Stool.28	Stool.81	Stool.3	Stool.31	Stool.120	Stool.94	Stool.145	Stool.176	Stool.173	Stool.158	Tongue_dorsum.113	Tongue_dorsum.87	Tongue_dorsum.120	Tongue_dorsum.43	Tongue_dorsum.56	Tongue_dorsum.37	Tongue_dorsum.45	Tongue_dorsum.102	Tongue_dorsum.26	Tongue_dorsum.51	Tongue_dorsum.35	Tongue_dorsum.71	Tongue_dorsum.112	Tongue_dorsum.50	Tongue_dorsum.78	Tongue_dorsum.90	Tongue_dorsum.53	Tongue_dorsum.80	Tongue_dorsum.29	Tongue_dorsum.149	Tongue_dorsum.17	Tongue_dorsum.213	Tongue_dorsum.58	Tongue_dorsum.25	Tongue_dorsum.65	Tongue_dorsum.21	Tongue_dorsum.169	Tongue_dorsum.34	Tongue_dorsum.198	Tongue_dorsum.67	Tongue_dorsum.54	Tongue_dorsum.12	Tongue_dorsum.212	Tongue_dorsum.128	Tongue_dorsum.158	Tongue_dorsum.30	Tongue_dorsum.10	Tongue_dorsum.9	Tongue_dorsum.31	Tongue_dorsum.18	Tongue_dorsum.147	Tongue_dorsum.123	Tongue_dorsum.38	Tongue_dorsum.61	Tongue_dorsum.32	Tongue_dorsum.3	Tongue_dorsum.238	Tongue_dorsum.77	Tongue_dorsum.166	Tongue_dorsum.174	Supragingival_plaque.17	Supragingival_plaque.2	Supragingival_plaque.79	Supragingival_plaque.33	Supragingival_plaque.81	Supragingival_plaque.35	Supragingival_plaque.51	Supragingival_plaque.77	Supragingival_plaque.80	Supragingival_plaque.38	Supragingival_plaque.83	Supragingival_plaque.87	Supragingival_plaque.217	Supragingival_plaque.104	Supragingival_plaque.221	Supragingival_plaque.86	Supragingival_plaque.8	Supragingival_plaque.115	Supragingival_plaque.91	Supragingival_plaque.161	Supragingival_plaque.170	Supragingival_plaque.61	Supragingival_plaque.23	Supragingival_plaque.116	Supragingival_plaque.9	Supragingival_plaque.71	Supragingival_plaque.12	Supragingival_plaque.16	Supragingival_plaque.101	Supragingival_plaque.92	Supragingival_plaque.50	Supragingival_plaque.52	Supragingival_plaque.18	Supragingival_plaque.14	Supragingival_plaque.130	Supragingival_plaque.53	Supragingival_plaque.68	Supragingival_plaque.145	Supragingival_plaque.57	Supragingival_plaque.141	Supragingival_plaque.5	Supragingival_plaque.162	Supragingival_plaque.119	Supragingival_plaque.118	Supragingival_plaque.32	Supragingival_plaque.159	Supragingival_plaque.3	Supragingival_plaque.20	Supragingival_plaque.84	Supragingival_plaque.49
Phage_entry_and_exit	0.104971159689859	0.131804207212161	0.142167740415456	0.0997954455012877	0.080834888443681	0.0900032405797332	0.620131304116324	0.10923203828467	0.123677469885357	0.119118836037238	0.0915392792114374	0.0933937002613849	0.124171536104873	0.109522053491598	0.10889389487371	0.0904853449595784	0.110688414286257	0.0592546419124821	0.119080840241748	0.120693361662424	0.124321191521522	0.124494032990193	0.121954893721774	0.112614839983945	0.0756407928769935	0.112798325318981	0.121754963415293	0.11402412108699	0.247278185765782	0.121712428040444	0.11476262311244	0.362636027581718	0.110925242315271	0.131140256660691	0.128554523924706	0.112317434193508	0.114669747234333	0.129321715632474	0.107621495941625	0.124593885424875	0.106314779456597	0.0921669324762882	0.0804407128641846	0.107220935911601	0.115509523999326	0.119102750038881	0.14312282814505	0.100427527242783	0.117383491492281	0.0982712343181238	0.0720983170554137	0.0830633952622809	0.607125630555722	0.485293145662817	0.442355196277138	0.0732454638372416	0.0720486798129988	0.597166095882501	0.0494611851221884	0.0630441275950966	0.587954535501437	0.0383208672935481	0.596106194616199	0.032910861501731	0.0410847925502857	0.605551174665295	0.0655359823893519	0.606812085500268	0.0685563585301914	0.0551373820125169	0.030112524309466	0.0805166554700773	0.0561002367414323	0.0616522954598178	0.114795422302894	0.0355754447451931	0.0634414146586437	0.0959107672347239	0.0718903146769837	0.0565813356776524	0.0634845410392569	0.0818221783834675	0.645835986206026	0.0926625793460652	0.0748526267459404	0.0895254900812333	0.0485156599398241	0.0583562991261709	0.57513490476299	0.0833656441413524	0.609139428464682	0.0882683268036002	0.104681955677684	0.0735318874713512	0.0783546212982149	0.0685968329557733	0.606389006795442	0.112014784805655	0.612622356013809	0.611682218088277	0.123623907980242	0.121057168794725	0.0731045736426897	0.145741770690297	0.0700047549798817	0.0715937867509751	0.0690501406830894	0.441396723941602	0.0860934179277582	0.11725537125669	0.609397564795359	0.550365074824649	0.631592577866516	0.543969163430047	0.632678723300308	0.546733066996723	0.135003740930249	0.597882396902699	0.499118791401514	0.607359593617128	0.60491903025391	0.152371390190929	0.144642027288357	0.669712317017516	0.135367170098737	0.155110377657587	0.1435836192313	0.0979340039125311	0.060065330376632	0.05814016283935	0.604027838095251	0.611906447392218	0.0978234590000888	0.143351856720867	0.137937156878207	0.109110866882984	0.143132612507547	0.139196859787044	0.103189750498227	0.130104904776972	0.135395930880745	0.500134685046876	0.0955411061370114	0.103901181430597	0.530421667509103	0.502401389297843	0.178527474505366	0.541569537803759	0.145514441651645	0.604669670875751
Phage_integration_and_excision	0.849878334073119	0.852187150197854	0.853392981922402	0.857705796477168	0.840925509903419	0.857821776616446	0.83013996568302	0.857949768335168	0.850620661409043	0.859504384689094	0.848120024279412	0.858761643225433	0.861545417810346	0.848605510732162	0.839910932421545	0.843183133649144	0.840573609846706	0.863622507260787	0.846765138671221	0.866675981404982	0.850367893902882	0.86139089603181	0.859298774216052	0.849929839623615	0.852725584465066	0.850277058787667	0.860100291463337	0.852081133493178	0.831879846728998	0.862716640195171	0.859289813308033	0.831015461968566	0.834772592063612	0.856431498757273	0.84594072265967	0.835757084777963	0.859522923727839	0.846714192927748	0.861767497180927	0.857606568188389	0.850540177210069	0.855019841021843	0.840416280072319	0.85181872650535	0.865157478068638	0.858443370538772	0.855599489037555	0.867239164051442	0.860443956312106	0.850098410505942	0.675513972683311	0.673211444709454	0.713409179278157	0.648669105299396	0.650234987246974	0.657065248517546	0.65738711817981	0.708499145309544	0.649536579615206	0.659637973789093	0.641672101996672	0.64041159894749	0.649931785193218	0.644389363971351	0.640884395259317	0.651749101165625	0.65915136886781	0.653328438647348	0.635677076394003	0.640090414386486	0.705175251662804	0.669282095744085	0.76125690092801	0.633268130127875	0.655119827101381	0.708606934410259	0.645053741338944	0.744223781498095	0.667763136387305	0.724199085771969	0.657056853247115	0.665093660130359	0.663975911966864	0.67905585051941	0.655319590478671	0.648168661262984	0.637379444714137	0.644726221434938	0.632200981957953	0.646725091385346	0.701253009366237	0.677020045540477	0.749233352233896	0.654039920921447	0.658262755464386	0.652215174441559	0.670844583091892	0.700423837058568	0.653512732304921	0.656142196922446	0.693541887020641	0.654968363624098	0.650437816111217	0.623066113020535	0.650102510796148	0.655757886497225	0.651901084479088	0.649829548951901	0.663102160412692	0.694085433378689	0.650434200061719	0.670075613577973	0.672464636780384	0.669681103189901	0.675028154757558	0.65254678405566	0.681961646079348	0.677314159990806	0.675181583664131	0.649792393240589	0.645992004831	0.338594552128101	0.649836014359921	0.67217016051502	0.707683315266546	0.155110377657587	0.649422021948668	0.670875875084437	0.640315872887805	0.638762923501933	0.688449956268618	0.688873632412271	0.675107620493612	0.715774516307876	0.595991058050794	0.68466636136266	0.634140619481774	0.680735893600653	0.68171799467221	0.700453905108482	0.708234304081236	0.631939045384831	0.650978912426084	0.657622825276532	0.622024639131089	0.633338887155892	0.685250370104603	0.669738393319335	0.711598860469203	0.661538377745208
Phage_introns	0.104971159689859	0.131804207212161	0.142167740415456	0.0997954455012877	0.080834888443681	0.0900032405797332	0	0.10923203828467	0.123677469885357	0.119118836037238	0.0915392792114374	0.0933937002613849	0.124171536104873	0.109522053491598	0.10889389487371	0.0904853449595784	0.110688414286257	0.0592546419124821	0.119080840241748	0.120693361662424	0.124321191521522	0.124494032990193	0.121954893721774	0.112614839983945	0.253877589074333	0.112798325318981	0.121754963415293	0.11402412108699	0.00993456754350435	0.121712428040444	0.11476262311244	0.00424929942910028	0.110925242315271	0.131140256660691	0.128554523924706	0.112317434193508	0.114669747234333	0.129321715632474	0.107621495941625	0.124593885424875	0.106314779456597	0.0921669324762882	0.0804407128641846	0.107220935911601	0.115509523999326	0.119102750038881	0.14312282814505	0.100427527242783	0.117383491492281	0.0982712343181238	0.0720983170554137	0.0830633952622809	0.385425316878078	0.326921124781144	0.0462616716568282	0.0732454638372416	0.0720486798129988	0.0544893943375147	0.0494611851221884	0.134269702521543	0.0487783621544581	0.0383208672935481	0.0593382791771579	0.281516436312446	0.0410847925502857	0.0539615333675112	0.0655359823893519	0.0573271431111038	0.0685563585301914	0.0551373820125169	0.030112524309466	0.369821554246622	0.0561002367414323	0.0616522954598178	0.392663261156505	0.195774019567235	0.0634414146586437	0.0959107672347239	0.0718903146769837	0.0565813356776524	0.0634845410392569	0.0818221783834675	0.0630824602845804	0.280223689573024	0.0748526267459404	0.0895254900812333	0.251022155261251	0.0583562991261709	0.0419796859197911	0.0833656441413524	0.0483369105056088	0.22984175970895	0.104681955677684	0.0735318874713512	0.0783546212982149	0.0685968329557733	0.0829703962504243	0.112014784805655	0.0665768312717713	0.0709001266648244	0.123623907980242	0.121057168794725	0.0731045736426897	0.145741770690297	0.0700047549798817	0.200325224366832	0.0690501406830894	0.0797909606391651	0.0860934179277582	0.11725537125669	0.29119817536689	0.124547981091064	0.0999806278279458	0.126470293284774	0.102317564914549	0.0748997919745885	0.135003740930249	0.105527359672106	0.109258483362456	0.302687445855715	0.0653211063196847	0.152371390190929	0.144642027288357	0.0968350431758784	0.135367170098737	0.155110377657587	0.1435836192313	0.0979340039125311	0.060065330376632	0.05814016283935	0.112721644541877	0.118935821530935	0.0978234590000888	0.188402229641249	0.137937156878207	0.109110866882984	0.143132612507547	0.139196859787044	0.103189750498227	0.130104904776972	0.135395930880745	0.0862782378924174	0.0955411061370114	0.103901181430597	0.141927228894785	0.0874620984158454	0.178527474505366	0.0898233368579324	0.145514441651645	0.183750002624617
Phage_neck_proteins	0.104971159689859	0.131804207212161	0.142167740415456	0.0997954455012877	0.080834888443681	0.0900032405797332	0	0.10923203828467	0.123677469885357	0.119118836037238	0.0915392792114374	0.0933937002613849	0.124171536104873	0.109522053491598	0.10889389487371	0.0904853449595784	0.110688414286257	0.0592546419124821	0.119080840241748	0.120693361662424	0.124321191521522	0.124494032990193	0.121954893721774	0.112614839983945	0.0756407928769935	0.112798325318981	0.121754963415293	0.11402412108699	0.00993456754350435	0.121712428040444	0.11476262311244	0.00424929942910028	0.110925242315271	0.131140256660691	0.128554523924706	0.112317434193508	0.114669747234333	0.129321715632474	0.107621495941625	0.124593885424875	0.106314779456597	0.0921669324762882	0.0804407128641846	0.107220935911601	0.115509523999326	0.119102750038881	0.14312282814505	0.100427527242783	0.117383491492281	0.0982712343181238	0.0720983170554137	0.0830633952622809	0.0558909221023233	0.0484973748003984	0.0462616716568282	0.0732454638372416	0.0720486798129988	0.252363242630577	0.0494611851221884	0.0630441275950966	0.0487783621544581	0.0383208672935481	0.279822409413199	0.032910861501731	0.0410847925502857	0.0539615333675112	0.0655359823893519	0.0573271431111038	0.0685563585301914	0.0551373820125169	0.030112524309466	0.0805166554700773	0.0561002367414323	0.0616522954598178	0.0699043537095239	0.0355754447451931	0.0634414146586437	0.0959107672347239	0.246971136917279	0.0565813356776524	0.0634845410392569	0.0818221783834675	0.2620086292803	0.0926625793460652	0.0748526267459404	0.0895254900812333	0.0485156599398241	0.0583562991261709	0.0419796859197911	0.0833656441413524	0.0483369105056088	0.0882683268036002	0.104681955677684	0.0735318874713512	0.0783546212982149	0.0685968329557733	0.285452044569636	0.112014784805655	0.0665768312717713	0.0709001266648244	0.445927271326723	0.579469785363662	0.580105205834164	0.590606879939724	0.576314279661524	0.0715937867509751	0.0690501406830894	0.486857268242479	0.491102631393515	0.618130733812378	0.0738570305331574	0.124547981091064	0.638856606661352	0.126470293284774	0.639845457959139	0.0748997919745885	0.578540938302917	0.52925400007846	0.531229614036991	0.548235940687792	0.544604456730086	0.152371390190929	0.144642027288357	0.525468200995103	0.564331986880018	0.155110377657587	0.1435836192313	0.487757772245004	0.532133875437382	0.533499754570966	0.651403332948445	0.655269914060669	0.499780788966418	0.565504818917862	0.137937156878207	0.288719307832919	0.629681576003878	0.139196859787044	0.223050633484339	0.537299518733823	0.474123826329688	0.0862782378924174	0.597996540482518	0.608044047631978	0.640774986425182	0.0874620984158454	0.178527474505366	0.491415475991223	0.629116598006813	0.183750002624617
Phage_nin_genes_-_N-independent_survival	0.104971159689859	0.131804207212161	0.142167740415456	0.190202710516498	0.080834888443681	0.473192056003755	0.479309525681976	0.10923203828467	0.123677469885357	0.119118836037238	0.413011030674497	0.470626747819879	0.124171536104873	0.199716105753403	0.180158936311102	0.0904853449595784	0.110688414286257	0.225354805066191	0.119080840241748	0.191106883993901	0.168818136298561	0.124494032990193	0.121954893721774	0.112614839983945	0.0756407928769935	0.112798325318981	0.237322709318003	0.185548418523012	0.257702699466951	0.121712428040444	0.11476262311244	0.253504305453258	0.200854470604189	0.131140256660691	0.128554523924706	0.112317434193508	0.114669747234333	0.129321715632474	0.303275928400347	0.124593885424875	0.106314779456597	0.253118321431079	0.276153180092085	0.107220935911601	0.219939071186822	0.119102750038881	0.14312282814505	0.100427527242783	0.117383491492281	0.413813183210545	0.0720983170554137	0.125460281678273	0.0558909221023233	0.0484973748003984	0.0462616716568282	0.0732454638372416	0.186546323756667	0.210336748114008	0.0494611851221884	0.0630441275950966	0.419102759562654	0.263759482163651	0.149205426585484	0.032910861501731	0.242390195885281	0.0539615333675112	0.0655359823893519	0.0573271431111038	0.489892862239887	0.265733701138063	0.349447436368919	0.398929033018348	0.0561002367414323	0.484854097802528	0.0699043537095239	0.35315327332758	0.0634414146586437	0.337477261051949	0.326090648335001	0.0565813356776524	0.0634845410392569	0.0818221783834675	0.321252926025523	0.42345454318204	0.409778076499116	0.0895254900812333	0.441852478189714	0.446409406858847	0.407511773743743	0.0833656441413524	0.0944262334699418	0.408038530782283	0.104681955677684	0.0735318874713512	0.276366025840514	0.0685968329557733	0.0829703962504243	0.112014784805655	0.375930575372059	0.378812045483245	0.434520166688264	0.121057168794725	0.118023024944348	0.52812046215641	0.0700047549798817	0.0715937867509751	0.0690501406830894	0.338427908031753	0.316810014552393	0.475033954153621	0.0738570305331574	0.124547981091064	0.0999806278279458	0.126470293284774	0.102317564914549	0.0748997919745885	0.135003740930249	0.450407665669877	0.109258483362456	0.444941325139397	0.446067601553462	0.277744031205965	0.36784641402054	0.441636946079972	0.135367170098737	0.155110377657587	0.349593108842007	0.366733288008915	0.308110876125936	0.25715757867488	0.112721644541877	0.118935821530935	0.438726374300539	0.143351856720867	0.444207664030666	0.109110866882984	0.427526594700222	0.455592010328932	0.103189750498227	0.130104904776972	0.390138073333008	0.0862782378924174	0.0955411061370114	0.103901181430597	0.420346954337324	0.0874620984158454	0.178527474505366	0.0898233368579324	0.433391910024336	0.183750002624617
Phage_packaging_machinery	0.104971159689859	0.131804207212161	0.142167740415456	0.0997954455012877	0.080834888443681	0.61186286696304	0.609283628418331	0.684404401134255	0.123677469885357	0.119118836037238	0.645303917918929	0.610022709256897	0.16855401219531	0.664115181951919	0.10889389487371	0.0904853449595784	0.110688414286257	0.620869504898692	0.119080840241748	0.120693361662424	0.227639897735981	0.124494032990193	0.192654526330008	0.112614839983945	0.0756407928769935	0.15769678885494	0.691837904224876	0.66680087668762	0.308196617579817	0.192195229636575	0.677202890449786	0.290939899346037	0.110925242315271	0.657086951092504	0.659663711404573	0.112317434193508	0.114669747234333	0.65940005330514	0.511379977469856	0.195269919360434	0.106314779456597	0.665252449717607	0.23635304778129	0.179197373807855	0.115509523999326	0.189994100024489	0.14312282814505	0.100427527242783	0.117383491492281	0.648642247324281	0.638816039491501	0.150260870378963	0.639308385748563	0.578532130583776	0.582599287081102	0.574705647441897	0.574970792849027	0.277675879916091	0.0494611851221884	0.396390064708396	0.0487783621544581	0.684198792559757	0.270545833694227	0.572343968569754	0.685643232741636	0.645371110127539	0.367202756206157	0.597141878058266	0.560722210109478	0.676015784971574	0.593055549774229	0.677536186526847	0.5996347681253	0.606382616808622	0.0699043537095239	0.593922847594639	0.677882103802795	0.0959107672347239	0.614776747015878	0.594044833110327	0.369011321816184	0.0818221783834675	0.613166508882663	0.594766969290323	0.448932865404899	0.436065724670581	0.0485156599398241	0.0583562991261709	0.275716271847274	0.435156803024522	0.708109199871885	0.589548466626662	0.104681955677684	0.118724850204204	0.0783546212982149	0.0685968329557733	0.701175468828094	0.112014784805655	0.649639042836403	0.651618088247126	0.434877717906854	0.562193209531735	0.670129841966825	0.684376621086684	0.705916304758674	0.627634994922307	0.624981636714438	0.632992739292016	0.634215113884809	0.623446897120901	0.587498214682732	0.631854577966763	0.645995282918278	0.637544979688515	0.648858259305583	0.612101807558096	0.722619083203868	0.702589348193329	0.575792562172202	0.572631759194605	0.571967862869459	0.658018416074841	0.144642027288357	0.69702217338891	0.656266438899541	0.661080412331891	0.1435836192313	0.615378591124377	0.588304352974242	0.584829250836021	0.621147491092065	0.621621997209908	0.577182710469834	0.662954586260057	0.683429732057661	0.569477636900986	0.617333786613586	0.683550396483458	0.569186344521459	0.645871416846612	0.662839906381635	0.628303825640396	0.56527518844545	0.574854846281695	0.713126920437332	0.621401886906118	0.500946261207026	0.623756155330475	0.611419220982418	0.619481253762116
Phage_regulation_of_gene_expression	0.609932701645229	0.627128272413435	0.625633609121172	0.624321506555609	0.609259313987107	0.607556616353434	0.595812945872147	0.600523703932057	0.622981978769109	0.614920183218795	0.615468928860558	0.608376563428251	0.625658365821828	0.728868867760963	0.61135470480507	0.613925776005139	0.614322751813656	0.585031509801513	0.730508510155007	0.626521528603857	0.622508420046332	0.620216858645925	0.620928318449168	0.716356614637355	0.585277419768681	0.715191919881548	0.611913211436883	0.634967915260488	0.573503846889808	0.61691404188782	0.623727376535863	0.571837858345384	0.62626323548133	0.606394938909986	0.591624244752016	0.627087575555163	0.625011572044674	0.591048089118711	0.610801444654536	0.645223974636014	0.610441170335923	0.615948652755182	0.623173487290968	0.612390380858696	0.623592374065668	0.617432361215583	0.623024524422604	0.622715868299912	0.626816274955297	0.616851856040497	0.738641624495676	0.745108942966979	0.741453838746352	0.735720818415261	0.727241998453953	0.74717528001043	0.746704660467971	0.732965961769522	0.735004417104536	0.738650109908995	0.737139136536069	0.734348013740782	0.73592104943815	0.726226488176186	0.735808378002364	0.740868924806908	0.747314695703027	0.741195288259133	0.755660598981604	0.734500720310529	0.732670299098885	0.74543059806585	0.738380201546737	0.751199507527147	0.750353346199436	0.736411453886238	0.738521872159095	0.761803558107984	0.740664887481849	0.740270066938851	0.745143493262072	0.761205291600011	0.734913624002939	0.761470823633334	0.754251099093584	0.76177731191313	0.737716227087989	0.746350289835025	0.733875288800426	0.759422791034493	0.736456803028041	0.759746101734544	0.76683821053254	0.751418369035066	0.756909585897517	0.754273379671365	0.735396781590294	0.770936358379273	0.740353026362043	0.741895275270678	0.802625929900331	0.796746535749544	0.755927760952388	0.8245234505647	0.754177721599096	0.75377720352178	0.750979486227867	0.767177979766344	0.770278368489592	0.798266364556259	0.756526163507184	0.804322546928524	0.773044322799045	0.804790269529809	0.773814413409985	0.75648104765848	0.817217602460299	0.773790231611688	0.78224742611755	0.73092319063962	0.729175777542197	0.834554657408678	0.822661885737818	0.769402912624265	0.812074847451281	0.839182120111093	0.821501661874355	0.771156776033258	0.751492470367319	0.749328993035223	0.79414467693109	0.797943029662336	0.772805110851799	0.819831333387116	0.807107175598887	0.773875440947091	0.829444766529564	0.806607683660104	0.771371822063111	0.806122175793669	0.818183872461747	0.759722488059726	0.774533809534066	0.77761459745165	0.824904351188457	0.759771955213023	0.865360855475601	0.769652265170692	0.829686158749606	0.863048418367442
Phage_replication	0.833238255729001	0.81850998061961	0.83274022258633	0.828778333685633	0.817137817984341	0.820630860260357	0.811499178782633	0.824378883742841	0.83314847531599	0.825629813949087	0.825876985261779	0.821348773468983	0.839095049224313	0.831481220189169	0.817022472306123	0.821365947078653	0.817620433224557	0.82381949324413	0.831692639303061	0.837949880743587	0.837471751267314	0.835561313757083	0.837317493967235	0.831573398395014	0.81494365494103	0.831894206384449	0.83866767288463	0.833116852892052	0.812413718126247	0.827937559029441	0.837758297183348	0.811946639309144	0.819920453508703	0.833129988490861	0.830080623166207	0.819885238233647	0.837719469368195	0.830070960666992	0.822291762638623	0.839010694993084	0.819993206084388	0.833895364812579	0.814914255975307	0.820050354956791	0.835970951327935	0.825922747205502	0.832609662812143	0.794521233462767	0.826903469543269	0.826812293012965	0.78606902806262	0.789910605446441	0.797289650632977	0.795067895963613	0.796842003061061	0.808589649624483	0.808471004083552	0.803086066388409	0.799415462317238	0.80796836855198	0.798818416994386	0.79350483676978	0.805234949473039	0.784991220016265	0.794223698505404	0.804583265932511	0.814483245674727	0.805837958553001	0.810796357319022	0.802399657004133	0.791695381021524	0.812354305332367	0.804683739395175	0.807808131496238	0.812282525970955	0.795239456636589	0.80557290162823	0.801451083812106	0.809785222010565	0.806666141616182	0.812726379433299	0.773440800139165	0.805555597289564	0.82734803621213	0.820661820031347	0.821504559292978	0.80386982948675	0.810282399425345	0.79654511186011	0.820073163377797	0.798807591407646	0.826342462070013	0.807384837728277	0.813969174747006	0.82098719886711	0.793504267154301	0.808357435295332	0.813326684839156	0.806370546647651	0.806920827758832	0.801183080343962	0.121057168794725	0.810933700086934	0.145741770690297	0.810233720818286	0.81153266308307	0.809524101421528	0.815559313948286	0.818410213170925	0.11725537125669	0.814916953080699	0.4269471991289	0.834232094464859	0.44015202653687	0.835396490901941	0.815203770550228	0.817282298819098	0.809251814501524	0.823389125941602	0.815590421106883	0.814199173774166	0.338594552128101	0.144642027288357	0.806322288126302	0.135367170098737	0.155110377657587	0.1435836192313	0.0979340039125311	0.805803749196605	0.805334780654504	0.660676663591545	0.806640776708244	0.0978234590000888	0.143351856720867	0.838257577494446	0.815479861070877	0.143132612507547	0.809678749222079	0.814492006114824	0.810307266276862	0.135395930880745	0.815965150935672	0.814966122302451	0.81879862645828	0.141927228894785	0.816475894682947	0.178527474505366	0.0898233368579324	0.145514441651645	0.183750002624617
Phage_shock_protein_(psp)_operon	0.104971159689859	0.131804207212161	0.142167740415456	0.216645140429827	0.080834888443681	0.0900032405797332	0.391327332444033	0.10923203828467	0.123677469885357	0.119118836037238	0.19800199454524	0.0933937002613849	0.124171536104873	0.109522053491598	0.10889389487371	0.0904853449595784	0.110688414286257	0.42997329640504	0.119080840241748	0.120693361662424	0.124321191521522	0.124494032990193	0.121954893721774	0.112614839983945	0.169268416172494	0.112798325318981	0.121754963415293	0.11402412108699	0.375429983718763	0.121712428040444	0.11476262311244	0.442223111219923	0.110925242315271	0.131140256660691	0.128554523924706	0.112317434193508	0.114669747234333	0.129321715632474	0.107621495941625	0.124593885424875	0.106314779456597	0.0921669324762882	0.0804407128641846	0.107220935911601	0.115509523999326	0.119102750038881	0.14312282814505	0.100427527242783	0.117383491492281	0.14419921074607	0.431322557944186	0.0830633952622809	0.0558909221023233	0.33924134472044	0.407312121777147	0.0732454638372416	0.0720486798129988	0.420480963989217	0.0494611851221884	0.4310812025969	0.373920505468415	0.0383208672935481	0.427998981398331	0.313565185076035	0.376243368572281	0.0539615333675112	0.0655359823893519	0.0573271431111038	0.0685563585301914	0.405594316016965	0.030112524309466	0.0805166554700773	0.430478624962057	0.0616522954598178	0.0699043537095239	0.382876607173994	0.414932329987276	0.0959107672347239	0.462404774475711	0.0565813356776524	0.398117849670598	0.0818221783834675	0.459132227720878	0.0926625793460652	0.0748526267459404	0.0895254900812333	0.0485156599398241	0.0583562991261709	0.364208692020142	0.0833656441413524	0.0483369105056088	0.0882683268036002	0.104681955677684	0.0735318874713512	0.0783546212982149	0.0685968329557733	0.0829703962504243	0.112014784805655	0.0665768312717713	0.44511156515854	0.123623907980242	0.121057168794725	0.0731045736426897	0.145741770690297	0.0700047549798817	0.0715937867509751	0.0690501406830894	0.0797909606391651	0.0860934179277582	0.11725537125669	0.0738570305331574	0.124547981091064	0.0999806278279458	0.126470293284774	0.102317564914549	0.0748997919745885	0.135003740930249	0.105527359672106	0.109258483362456	0.0695633467310749	0.0653211063196847	0.152371390190929	0.144642027288357	0.0968350431758784	0.135367170098737	0.155110377657587	0.1435836192313	0.0979340039125311	0.060065330376632	0.05814016283935	0.112721644541877	0.118935821530935	0.0978234590000888	0.143351856720867	0.137937156878207	0.109110866882984	0.143132612507547	0.139196859787044	0.103189750498227	0.130104904776972	0.135395930880745	0.0862782378924174	0.0955411061370114	0.103901181430597	0.141927228894785	0.0874620984158454	0.178527474505366	0.0898233368579324	0.145514441651645	0.183750002624617
Phage_tail_fiber_proteins	0.104971159689859	0.131804207212161	0.142167740415456	0.0997954455012877	0.080834888443681	0.353722847470545	0	0.10923203828467	0.123677469885357	0.119118836037238	0.0915392792114374	0.360634471938953	0.124171536104873	0.109522053491598	0.10889389487371	0.0904853449595784	0.155593488127939	0.29932321597948	0.119080840241748	0.120693361662424	0.124321191521522	0.124494032990193	0.121954893721774	0.112614839983945	0.0756407928769935	0.112798325318981	0.121754963415293	0.204277735798351	0.575635504195901	0.121712428040444	0.11476262311244	0.571360433287392	0.110925242315271	0.131140256660691	0.128554523924706	0.112317434193508	0.114669747234333	0.129321715632474	0.224643195493722	0.124593885424875	0.106314779456597	0.0921669324762882	0.0804407128641846	0.107220935911601	0.115509523999326	0.119102750038881	0.14312282814505	0.261122823985587	0.117383491492281	0.0982712343181238	0.0720983170554137	0.0830633952622809	0.0558909221023233	0.0484973748003984	0.0462616716568282	0.0732454638372416	0.0720486798129988	0.0544893943375147	0.0494611851221884	0.0630441275950966	0.0487783621544581	0.0383208672935481	0.0593382791771579	0.032910861501731	0.0410847925502857	0.0539615333675112	0.0655359823893519	0.0573271431111038	0.0685563585301914	0.0551373820125169	0.030112524309466	0.0805166554700773	0.0561002367414323	0.0616522954598178	0.0699043537095239	0.0355754447451931	0.0634414146586437	0.0959107672347239	0.0718903146769837	0.0565813356776524	0.0634845410392569	0.0818221783834675	0.0630824602845804	0.0926625793460652	0.0748526267459404	0.0895254900812333	0.0485156599398241	0.0583562991261709	0.0419796859197911	0.0833656441413524	0.0483369105056088	0.0882683268036002	0.104681955677684	0.0735318874713512	0.0783546212982149	0.0685968329557733	0.0829703962504243	0.112014784805655	0.0665768312717713	0.0709001266648244	0.123623907980242	0.121057168794725	0.0731045736426897	0.145741770690297	0.0700047549798817	0.0715937867509751	0.0690501406830894	0.0797909606391651	0.0860934179277582	0.11725537125669	0.0738570305331574	0.124547981091064	0.64533160612262	0.126470293284774	0.645433840431515	0.0748997919745885	0.135003740930249	0.105527359672106	0.109258483362456	0.573041213355344	0.575147818214906	0.152371390190929	0.144642027288357	0.0968350431758784	0.135367170098737	0.155110377657587	0.1435836192313	0.171295593006265	0.659493051565208	0.659149711888103	0.112721644541877	0.118935821530935	0.0978234590000888	0.143351856720867	0.689702868288391	0.109110866882984	0.143132612507547	0.692148692462192	0.103189750498227	0.130104904776972	0.135395930880745	0.0862782378924174	0.0955411061370114	0.103901181430597	0.141927228894785	0.0874620984158454	0.178527474505366	0.0898233368579324	0.145514441651645	0.183750002624617
